itemsName,itemsQuantity,itemsPrice,storeLocation,customerGender,customerAge,customerEmail,customerSatisfaction,saleDate,purchaseMethod,couponUsed
notepad,2,13.41,London,M,70,nupettum@dovloc.id,4,2016-04-27T08:09:58.703Z,In store,False
notepad,5,39.32,London,M,70,nupettum@dovloc.id,4,2016-04-27T08:09:58.703Z,In store,False
binder,6,12.52,San Diego,F,70,itene@jini.ir,3,2016-09-13T16:54:42.141Z,Phone,False
notepad,3,15.48,San Diego,F,70,itene@jini.ir,3,2016-09-13T16:54:42.141Z,Phone,False
binder,4,29.27,San Diego,F,70,itene@jini.ir,3,2016-09-13T16:54:42.141Z,Phone,False
notepad,1,10.86,Seattle,F,52,nupzig@apubu.hu,3,2016-10-22T18:50:44.216Z,In store,True
pens,2,15.57,London,F,74,wapunu@ba.bm,1,2016-02-24T10:22:53.004Z,Online,False
binder,6,15.9,New York,M,31,do@neokliw.sz,5,2014-06-19T05:36:16.228Z,Online,False
printer paper,7,21.44,New York,M,31,do@neokliw.sz,5,2014-06-19T05:36:16.228Z,Online,False
binder,10,13.83,New York,M,31,do@neokliw.sz,5,2014-06-19T05:36:16.228Z,Online,False
backpack,1,135.83,New York,M,31,do@neokliw.sz,5,2014-06-19T05:36:16.228Z,Online,False
pens,5,48.87,New York,M,31,do@neokliw.sz,5,2014-06-19T05:36:16.228Z,Online,False
laptop,1,1577.42,New York,M,31,do@neokliw.sz,5,2014-06-19T05:36:16.228Z,Online,False
notepad,5,26.7,New York,M,31,do@neokliw.sz,5,2014-06-19T05:36:16.228Z,Online,False
envelopes,1,23.32,New York,M,31,do@neokliw.sz,5,2014-06-19T05:36:16.228Z,Online,False
pens,3,71.34,New York,M,31,do@neokliw.sz,5,2014-06-19T05:36:16.228Z,Online,False
laptop,1,881.57,New York,F,52,citga@fo.pg,5,2015-06-04T14:24:26.136Z,In store,False
pens,3,12.34,New York,F,52,citga@fo.pg,5,2015-06-04T14:24:26.136Z,In store,False
notepad,5,15.07,New York,F,52,citga@fo.pg,5,2015-06-04T14:24:26.136Z,In store,False
notepad,2,30.95,Seattle,M,52,apokas@miz.tg,5,2017-09-01T20:38:29.109Z,Online,False
pens,1,10.8,Seattle,F,29,ti@zawpa.it,5,2014-09-08T22:38:56.461Z,Online,False
envelopes,10,8.84,Seattle,F,29,ti@zawpa.it,5,2014-09-08T22:38:56.461Z,Online,False
binder,4,28.98,Seattle,F,29,ti@zawpa.it,5,2014-09-08T22:38:56.461Z,Online,False
notepad,4,16.68,Seattle,F,29,ti@zawpa.it,5,2014-09-08T22:38:56.461Z,Online,False
envelopes,3,16.31,Seattle,F,29,ti@zawpa.it,5,2014-09-08T22:38:56.461Z,Online,False
binder,1,25.61,Seattle,F,29,ti@zawpa.it,5,2014-09-08T22:38:56.461Z,Online,False
notepad,2,5.02,Seattle,M,49,ce@jinsuod.sy,5,2015-01-11T10:46:32.673Z,Online,True
notepad,5,18.69,Seattle,M,49,ce@jinsuod.sy,5,2015-01-11T10:46:32.673Z,Online,True
laptop,5,1531.69,London,M,71,ep@jedofi.gd,5,2017-09-28T08:35:45.703Z,Online,False
printer paper,10,37.0,London,M,71,ep@jedofi.gd,5,2017-09-28T08:35:45.703Z,Online,False
binder,10,25.02,London,M,71,ep@jedofi.gd,5,2017-09-28T08:35:45.703Z,Online,False
binder,7,17.1,London,M,71,ep@jedofi.gd,5,2017-09-28T08:35:45.703Z,Online,False
notepad,2,6.1,London,M,71,ep@jedofi.gd,5,2017-09-28T08:35:45.703Z,Online,False
pens,4,5.65,London,M,71,ep@jedofi.gd,5,2017-09-28T08:35:45.703Z,Online,False
notepad,5,10.6,London,M,71,ep@jedofi.gd,5,2017-09-28T08:35:45.703Z,Online,False
notepad,2,31.54,Denver,F,37,vo@fow.gq,1,2016-09-18T06:34:37.325Z,In store,False
backpack,3,40.69,Denver,F,37,vo@fow.gq,1,2016-09-18T06:34:37.325Z,In store,False
notepad,5,5.62,Denver,F,37,vo@fow.gq,1,2016-09-18T06:34:37.325Z,In store,False
envelopes,10,17.68,Denver,F,37,vo@fow.gq,1,2016-09-18T06:34:37.325Z,In store,False
envelopes,2,21.1,Denver,F,37,vo@fow.gq,1,2016-09-18T06:34:37.325Z,In store,False
binder,8,11.99,Austin,F,50,nahnima@kec.pl,3,2014-08-19T01:07:54.005Z,Online,True
pens,5,48.25,Austin,F,50,nahnima@kec.pl,3,2014-08-19T01:07:54.005Z,Online,True
pens,5,7.01,Austin,F,50,nahnima@kec.pl,3,2014-08-19T01:07:54.005Z,Online,True
laptop,4,609.18,Austin,F,50,nahnima@kec.pl,3,2014-08-19T01:07:54.005Z,Online,True
binder,1,27.68,Austin,F,50,nahnima@kec.pl,3,2014-08-19T01:07:54.005Z,Online,True
envelopes,10,9.52,Austin,F,50,nahnima@kec.pl,3,2014-08-19T01:07:54.005Z,Online,True
notepad,2,6.83,Denver,F,48,atrufsu@jiklean.uy,4,2017-03-24T07:35:43.837Z,Online,False
laptop,5,1586.7,Denver,F,48,atrufsu@jiklean.uy,4,2017-03-24T07:35:43.837Z,Online,False
backpack,3,125.22,Denver,F,48,atrufsu@jiklean.uy,4,2017-03-24T07:35:43.837Z,Online,False
notepad,1,28.62,Denver,F,48,atrufsu@jiklean.uy,4,2017-03-24T07:35:43.837Z,Online,False
pens,5,20.31,Denver,F,48,atrufsu@jiklean.uy,4,2017-03-24T07:35:43.837Z,Online,False
notepad,3,11.3,Denver,F,48,atrufsu@jiklean.uy,4,2017-03-24T07:35:43.837Z,Online,False
binder,4,18.94,Denver,F,48,atrufsu@jiklean.uy,4,2017-03-24T07:35:43.837Z,Online,False
notepad,5,20.28,Austin,F,29,gi@ibiizabu.com,4,2016-01-19T20:06:31.41Z,In store,False
printer paper,7,11.99,Austin,F,29,gi@ibiizabu.com,4,2016-01-19T20:06:31.41Z,In store,False
envelopes,5,15.65,Austin,F,29,gi@ibiizabu.com,4,2016-01-19T20:06:31.41Z,In store,False
printer paper,3,38.65,Seattle,M,53,posti@reppijnup.la,2,2014-07-24T02:47:51.251Z,In store,False
binder,4,13.21,Seattle,M,53,posti@reppijnup.la,2,2014-07-24T02:47:51.251Z,In store,False
pens,4,55.37,Seattle,M,53,posti@reppijnup.la,2,2014-07-24T02:47:51.251Z,In store,False
notepad,4,14.49,Seattle,M,53,posti@reppijnup.la,2,2014-07-24T02:47:51.251Z,In store,False
binder,9,21.05,Seattle,M,53,posti@reppijnup.la,2,2014-07-24T02:47:51.251Z,In store,False
backpack,3,134.93,Austin,M,24,kabupta@voc.bi,4,2016-02-27T10:29:30.758Z,Online,False
envelopes,1,20.99,Austin,M,24,kabupta@voc.bi,4,2016-02-27T10:29:30.758Z,Online,False
notepad,3,34.21,Austin,M,24,kabupta@voc.bi,4,2016-02-27T10:29:30.758Z,Online,False
envelopes,7,17.34,Austin,M,24,kabupta@voc.bi,4,2016-02-27T10:29:30.758Z,Online,False
notepad,4,15.91,Austin,M,24,kabupta@voc.bi,4,2016-02-27T10:29:30.758Z,Online,False
binder,2,22.84,Austin,M,24,kabupta@voc.bi,4,2016-02-27T10:29:30.758Z,Online,False
notepad,4,19.35,Austin,M,24,kabupta@voc.bi,4,2016-02-27T10:29:30.758Z,Online,False
pens,4,72.56,Austin,M,24,kabupta@voc.bi,4,2016-02-27T10:29:30.758Z,Online,False
binder,10,20.88,Seattle,F,24,fufjoka@zihuos.bj,4,2013-03-16T11:31:20.572Z,Online,False
pens,1,78.65,Seattle,F,24,fufjoka@zihuos.bj,4,2013-03-16T11:31:20.572Z,Online,False
notepad,4,28.73,Seattle,F,24,fufjoka@zihuos.bj,4,2013-03-16T11:31:20.572Z,Online,False
envelopes,4,17.18,Seattle,F,24,fufjoka@zihuos.bj,4,2013-03-16T11:31:20.572Z,Online,False
notepad,1,37.1,Seattle,F,24,fufjoka@zihuos.bj,4,2013-03-16T11:31:20.572Z,Online,False
laptop,2,405.34,Seattle,F,24,fufjoka@zihuos.bj,4,2013-03-16T11:31:20.572Z,Online,False
notepad,2,36.86,Denver,M,48,so@zad.mt,3,2016-04-01T13:28:23.48Z,In store,False
envelopes,1,15.92,Denver,M,48,so@zad.mt,3,2016-04-01T13:28:23.48Z,In store,False
binder,9,10.0,Denver,M,48,so@zad.mt,3,2016-04-01T13:28:23.48Z,In store,False
laptop,4,1220.09,Denver,M,48,so@zad.mt,3,2016-04-01T13:28:23.48Z,In store,False
pens,3,41.01,Denver,M,48,so@zad.mt,3,2016-04-01T13:28:23.48Z,In store,False
pens,5,14.66,Denver,M,48,so@zad.mt,3,2016-04-01T13:28:23.48Z,In store,False
envelopes,6,15.03,Denver,M,48,so@zad.mt,3,2016-04-01T13:28:23.48Z,In store,False
binder,10,23.14,London,F,53,we@bedijohaz.gp,3,2016-02-06T09:35:02.82Z,In store,False
notepad,4,37.69,Denver,M,47,tomvokja@siigupe.pt,5,2015-05-30T23:42:37.076Z,Online,False
binder,3,26.92,Denver,M,47,tomvokja@siigupe.pt,5,2015-05-30T23:42:37.076Z,Online,False
notepad,1,17.49,Denver,M,47,tomvokja@siigupe.pt,5,2015-05-30T23:42:37.076Z,Online,False
binder,2,16.76,Denver,M,47,tomvokja@siigupe.pt,5,2015-05-30T23:42:37.076Z,Online,False
envelopes,1,8.65,Denver,M,47,tomvokja@siigupe.pt,5,2015-05-30T23:42:37.076Z,Online,False
notepad,3,24.18,Denver,M,47,tomvokja@siigupe.pt,5,2015-05-30T23:42:37.076Z,Online,False
laptop,2,918.74,Denver,M,47,tomvokja@siigupe.pt,5,2015-05-30T23:42:37.076Z,Online,False
binder,8,16.23,Denver,M,52,beancu@oz.ee,1,2013-05-24T23:24:30.507Z,In store,True
laptop,2,568.96,Denver,M,52,beancu@oz.ee,1,2013-05-24T23:24:30.507Z,In store,True
backpack,3,117.25,Denver,M,52,beancu@oz.ee,1,2013-05-24T23:24:30.507Z,In store,True
envelopes,6,8.97,Denver,M,52,beancu@oz.ee,1,2013-05-24T23:24:30.507Z,In store,True
notepad,1,27.8,London,F,33,sumovbul@vohaduc.ug,5,2013-09-20T14:23:01.776Z,Phone,False
notepad,2,31.9,London,F,33,sumovbul@vohaduc.ug,5,2013-09-20T14:23:01.776Z,Phone,False
binder,7,18.52,London,F,33,sumovbul@vohaduc.ug,5,2013-09-20T14:23:01.776Z,Phone,False
printer paper,10,30.95,London,F,33,sumovbul@vohaduc.ug,5,2013-09-20T14:23:01.776Z,Phone,False
backpack,3,182.14,London,F,33,sumovbul@vohaduc.ug,5,2013-09-20T14:23:01.776Z,Phone,False
envelopes,5,14.12,London,F,33,sumovbul@vohaduc.ug,5,2013-09-20T14:23:01.776Z,Phone,False
notepad,5,6.24,Denver,M,57,hegbif@lun.to,4,2017-03-04T12:20:24.104Z,Online,False
binder,2,14.1,Denver,M,57,hegbif@lun.to,4,2017-03-04T12:20:24.104Z,Online,False
binder,9,23.03,Denver,M,57,hegbif@lun.to,4,2017-03-04T12:20:24.104Z,Online,False
envelopes,1,23.66,London,M,68,heipove@bagduve.org,5,2015-10-12T06:34:36.325Z,In store,False
binder,3,19.02,London,M,68,heipove@bagduve.org,5,2015-10-12T06:34:36.325Z,In store,False
envelopes,7,21.28,London,M,68,heipove@bagduve.org,5,2015-10-12T06:34:36.325Z,In store,False
printer paper,4,10.26,London,M,68,heipove@bagduve.org,5,2015-10-12T06:34:36.325Z,In store,False
notepad,3,19.75,London,M,68,heipove@bagduve.org,5,2015-10-12T06:34:36.325Z,In store,False
notepad,4,24.57,London,M,68,heipove@bagduve.org,5,2015-10-12T06:34:36.325Z,In store,False
pens,4,54.63,Austin,F,65,ow@fiufbed.us,4,2016-05-16T02:36:18.336Z,In store,False
envelopes,3,20.88,Austin,F,44,midro@te.cy,5,2015-08-13T22:50:27.807Z,Phone,False
notepad,5,11.02,Austin,F,44,midro@te.cy,5,2015-08-13T22:50:27.807Z,Phone,False
binder,5,21.97,Austin,F,44,midro@te.cy,5,2015-08-13T22:50:27.807Z,Phone,False
laptop,2,1544.96,Seattle,M,39,defzi@nonja.sx,5,2014-06-05T16:21:32.532Z,Online,False
binder,6,10.53,Seattle,M,39,defzi@nonja.sx,5,2014-06-05T16:21:32.532Z,Online,False
printer paper,7,35.89,Seattle,M,39,defzi@nonja.sx,5,2014-06-05T16:21:32.532Z,Online,False
envelopes,9,5.46,Seattle,M,39,defzi@nonja.sx,5,2014-06-05T16:21:32.532Z,Online,False
notepad,1,20.5,Seattle,M,39,defzi@nonja.sx,5,2014-06-05T16:21:32.532Z,Online,False
notepad,3,27.74,Seattle,M,39,defzi@nonja.sx,5,2014-06-05T16:21:32.532Z,Online,False
notepad,3,26.03,Seattle,M,39,defzi@nonja.sx,5,2014-06-05T16:21:32.532Z,Online,False
pens,2,70.56,Seattle,M,39,defzi@nonja.sx,5,2014-06-05T16:21:32.532Z,Online,False
envelopes,1,22.9,Denver,F,38,zevalnet@vo.im,3,2015-08-15T12:11:23.712Z,Online,False
envelopes,9,20.19,Austin,M,62,puvcup@tuiremo.gm,5,2014-08-11T02:29:30.467Z,In store,False
backpack,2,107.94,Austin,M,62,puvcup@tuiremo.gm,5,2014-08-11T02:29:30.467Z,In store,False
notepad,3,13.33,Austin,M,62,puvcup@tuiremo.gm,5,2014-08-11T02:29:30.467Z,In store,False
pens,4,54.85,Austin,M,62,puvcup@tuiremo.gm,5,2014-08-11T02:29:30.467Z,In store,False
binder,5,24.41,Austin,M,62,puvcup@tuiremo.gm,5,2014-08-11T02:29:30.467Z,In store,False
envelopes,6,6.12,Austin,M,62,puvcup@tuiremo.gm,5,2014-08-11T02:29:30.467Z,In store,False
laptop,4,789.22,Austin,M,62,puvcup@tuiremo.gm,5,2014-08-11T02:29:30.467Z,In store,False
printer paper,9,39.07,Austin,M,62,puvcup@tuiremo.gm,5,2014-08-11T02:29:30.467Z,In store,False
binder,4,20.99,Austin,M,62,puvcup@tuiremo.gm,5,2014-08-11T02:29:30.467Z,In store,False
notepad,1,9.44,Austin,M,62,puvcup@tuiremo.gm,5,2014-08-11T02:29:30.467Z,In store,False
laptop,5,1218.77,Denver,M,25,varziiru@ji.es,5,2016-05-05T05:34:26.897Z,In store,False
envelopes,4,21.19,Denver,M,25,varziiru@ji.es,5,2016-05-05T05:34:26.897Z,In store,False
binder,3,20.09,Denver,M,25,varziiru@ji.es,5,2016-05-05T05:34:26.897Z,In store,False
binder,8,13.32,Denver,M,25,varziiru@ji.es,5,2016-05-05T05:34:26.897Z,In store,False
backpack,4,105.63,Denver,M,25,varziiru@ji.es,5,2016-05-05T05:34:26.897Z,In store,False
binder,8,13.67,Denver,M,58,vitotauba@masge.ro,1,2013-11-10T09:34:03.605Z,In store,False
printer paper,9,41.62,Denver,M,58,vitotauba@masge.ro,1,2013-11-10T09:34:03.605Z,In store,False
envelopes,7,22.77,Denver,M,58,vitotauba@masge.ro,1,2013-11-10T09:34:03.605Z,In store,False
laptop,1,1529.62,Denver,M,58,vitotauba@masge.ro,1,2013-11-10T09:34:03.605Z,In store,False
pens,5,15.67,Denver,M,58,vitotauba@masge.ro,1,2013-11-10T09:34:03.605Z,In store,False
binder,7,19.22,Denver,M,58,vitotauba@masge.ro,1,2013-11-10T09:34:03.605Z,In store,False
binder,7,13.75,Seattle,M,54,utsefac@gipu.tt,4,2017-01-04T23:00:17.628Z,Phone,False
laptop,4,1385.58,Seattle,M,54,utsefac@gipu.tt,4,2017-01-04T23:00:17.628Z,Phone,False
printer paper,2,15.17,Seattle,M,54,utsefac@gipu.tt,4,2017-01-04T23:00:17.628Z,Phone,False
notepad,2,8.57,Seattle,M,54,utsefac@gipu.tt,4,2017-01-04T23:00:17.628Z,Phone,False
laptop,2,1181.52,London,M,61,lajdo@zizkuen.au,1,2017-06-11T12:22:46.749Z,Online,False
notepad,1,19.32,London,M,61,lajdo@zizkuen.au,1,2017-06-11T12:22:46.749Z,Online,False
backpack,4,195.17,London,M,61,lajdo@zizkuen.au,1,2017-06-11T12:22:46.749Z,Online,False
pens,1,23.65,London,M,61,lajdo@zizkuen.au,1,2017-06-11T12:22:46.749Z,Online,False
notepad,4,30.94,London,M,61,lajdo@zizkuen.au,1,2017-06-11T12:22:46.749Z,Online,False
notepad,2,9.58,Denver,F,68,medju@humdo.sj,2,2016-08-30T16:42:52.597Z,Online,False
laptop,3,1044.03,Denver,F,68,medju@humdo.sj,2,2016-08-30T16:42:52.597Z,Online,False
pens,5,39.82,Denver,F,68,medju@humdo.sj,2,2016-08-30T16:42:52.597Z,Online,False
backpack,5,157.33,Denver,F,68,medju@humdo.sj,2,2016-08-30T16:42:52.597Z,Online,False
printer paper,7,31.95,Denver,F,68,medju@humdo.sj,2,2016-08-30T16:42:52.597Z,Online,False
binder,4,28.22,Denver,F,68,medju@humdo.sj,2,2016-08-30T16:42:52.597Z,Online,False
binder,6,24.39,Denver,F,68,medju@humdo.sj,2,2016-08-30T16:42:52.597Z,Online,False
notepad,2,13.44,Denver,F,68,medju@humdo.sj,2,2016-08-30T16:42:52.597Z,Online,False
envelopes,8,7.63,Denver,M,35,vitwif@pop.eu,1,2017-06-25T19:58:51.303Z,Online,False
printer paper,9,14.81,Denver,M,35,vitwif@pop.eu,1,2017-06-25T19:58:51.303Z,Online,False
binder,3,18.91,Denver,M,35,vitwif@pop.eu,1,2017-06-25T19:58:51.303Z,Online,False
binder,5,13.52,Denver,M,35,vitwif@pop.eu,1,2017-06-25T19:58:51.303Z,Online,False
notepad,5,36.45,Denver,M,35,vitwif@pop.eu,1,2017-06-25T19:58:51.303Z,Online,False
pens,2,6.89,Denver,M,35,vitwif@pop.eu,1,2017-06-25T19:58:51.303Z,Online,False
laptop,4,1214.46,Seattle,F,46,egusomir@im.za,3,2017-07-05T16:51:22.71Z,Online,False
notepad,2,10.91,Seattle,F,46,egusomir@im.za,3,2017-07-05T16:51:22.71Z,Online,False
envelopes,1,5.06,Seattle,F,46,egusomir@im.za,3,2017-07-05T16:51:22.71Z,Online,False
notepad,3,37.51,Seattle,F,46,egusomir@im.za,3,2017-07-05T16:51:22.71Z,Online,False
pens,3,62.03,Seattle,F,46,egusomir@im.za,3,2017-07-05T16:51:22.71Z,Online,False
printer paper,10,15.34,Seattle,F,46,egusomir@im.za,3,2017-07-05T16:51:22.71Z,Online,False
notepad,2,27.28,Seattle,F,46,egusomir@im.za,3,2017-07-05T16:51:22.71Z,Online,False
binder,7,20.05,Seattle,F,46,egusomir@im.za,3,2017-07-05T16:51:22.71Z,Online,False
laptop,5,1150.97,San Diego,F,30,kangas@odwub.vi,3,2016-11-08T01:26:43.191Z,In store,False
notepad,2,24.58,San Diego,F,30,kangas@odwub.vi,3,2016-11-08T01:26:43.191Z,In store,False
backpack,1,169.68,San Diego,F,30,kangas@odwub.vi,3,2016-11-08T01:26:43.191Z,In store,False
binder,8,18.31,San Diego,F,30,kangas@odwub.vi,3,2016-11-08T01:26:43.191Z,In store,False
binder,6,28.24,San Diego,F,30,kangas@odwub.vi,3,2016-11-08T01:26:43.191Z,In store,False
printer paper,4,42.37,San Diego,F,30,kangas@odwub.vi,3,2016-11-08T01:26:43.191Z,In store,False
pens,4,46.55,San Diego,F,30,kangas@odwub.vi,3,2016-11-08T01:26:43.191Z,In store,False
notepad,5,25.23,San Diego,F,30,kangas@odwub.vi,3,2016-11-08T01:26:43.191Z,In store,False
notepad,5,13.19,San Diego,F,30,kangas@odwub.vi,3,2016-11-08T01:26:43.191Z,In store,False
binder,3,20.83,Seattle,F,44,acmumtuc@dehse.mx,4,2016-12-27T07:14:16.123Z,In store,False
laptop,5,1204.33,Seattle,F,44,acmumtuc@dehse.mx,4,2016-12-27T07:14:16.123Z,In store,False
pens,3,25.27,Seattle,F,44,acmumtuc@dehse.mx,4,2016-12-27T07:14:16.123Z,In store,False
envelopes,6,19.99,Seattle,F,44,acmumtuc@dehse.mx,4,2016-12-27T07:14:16.123Z,In store,False
printer paper,8,21.78,Seattle,F,44,acmumtuc@dehse.mx,4,2016-12-27T07:14:16.123Z,In store,False
binder,7,13.23,Seattle,F,44,acmumtuc@dehse.mx,4,2016-12-27T07:14:16.123Z,In store,False
pens,1,72.04,Seattle,M,23,pevu@razit.uy,5,2017-12-29T22:39:41.487Z,In store,False
envelopes,9,23.18,Seattle,M,23,pevu@razit.uy,5,2017-12-29T22:39:41.487Z,In store,False
backpack,4,114.52,Seattle,M,23,pevu@razit.uy,5,2017-12-29T22:39:41.487Z,In store,False
notepad,2,5.53,Seattle,M,23,pevu@razit.uy,5,2017-12-29T22:39:41.487Z,In store,False
notepad,3,31.8,Seattle,M,23,pevu@razit.uy,5,2017-12-29T22:39:41.487Z,In store,False
binder,4,19.24,Seattle,M,23,pevu@razit.uy,5,2017-12-29T22:39:41.487Z,In store,False
envelopes,7,7.87,Seattle,M,23,pevu@razit.uy,5,2017-12-29T22:39:41.487Z,In store,False
envelopes,4,8.61,Seattle,F,60,waf@sin.ax,5,2015-04-21T11:35:55.339Z,Phone,False
envelopes,7,13.54,Seattle,F,60,waf@sin.ax,5,2015-04-21T11:35:55.339Z,Phone,False
pens,1,16.94,Seattle,F,60,waf@sin.ax,5,2015-04-21T11:35:55.339Z,Phone,False
notepad,4,21.84,Seattle,F,60,waf@sin.ax,5,2015-04-21T11:35:55.339Z,Phone,False
printer paper,4,45.68,Seattle,F,60,waf@sin.ax,5,2015-04-21T11:35:55.339Z,Phone,False
notepad,4,36.14,Seattle,F,60,waf@sin.ax,5,2015-04-21T11:35:55.339Z,Phone,False
backpack,5,105.7,London,F,29,jokakre@pocuuwe.kw,4,2017-03-18T14:43:24.028Z,In store,False
laptop,3,1350.8,London,F,29,jokakre@pocuuwe.kw,4,2017-03-18T14:43:24.028Z,In store,False
pens,2,40.79,London,F,29,jokakre@pocuuwe.kw,4,2017-03-18T14:43:24.028Z,In store,False
binder,8,23.44,London,F,29,jokakre@pocuuwe.kw,4,2017-03-18T14:43:24.028Z,In store,False
envelopes,4,6.92,London,F,29,jokakre@pocuuwe.kw,4,2017-03-18T14:43:24.028Z,In store,False
notepad,3,27.6,London,F,29,jokakre@pocuuwe.kw,4,2017-03-18T14:43:24.028Z,In store,False
printer paper,1,19.28,London,F,29,jokakre@pocuuwe.kw,4,2017-03-18T14:43:24.028Z,In store,False
notepad,3,22.31,London,F,29,jokakre@pocuuwe.kw,4,2017-03-18T14:43:24.028Z,In store,False
envelopes,10,5.39,London,F,29,jokakre@pocuuwe.kw,4,2017-03-18T14:43:24.028Z,In store,False
pens,3,14.79,London,F,29,jokakre@pocuuwe.kw,4,2017-03-18T14:43:24.028Z,In store,False
notepad,3,29.96,New York,M,30,remcihce@iwjamwit.kp,1,2013-03-20T10:14:53.681Z,In store,False
binder,6,18.39,New York,M,30,remcihce@iwjamwit.kp,1,2013-03-20T10:14:53.681Z,In store,False
printer paper,3,14.48,Seattle,F,57,weptohen@on.ch,5,2013-04-08T23:03:45.03Z,Phone,False
notepad,5,33.76,Seattle,F,57,weptohen@on.ch,5,2013-04-08T23:03:45.03Z,Phone,False
laptop,1,784.97,Seattle,F,57,weptohen@on.ch,5,2013-04-08T23:03:45.03Z,Phone,False
pens,2,41.19,Seattle,F,57,weptohen@on.ch,5,2013-04-08T23:03:45.03Z,Phone,False
binder,3,23.13,Seattle,F,57,weptohen@on.ch,5,2013-04-08T23:03:45.03Z,Phone,False
backpack,3,119.99,Denver,F,59,riul@issuiw.bq,5,2017-02-24T19:17:51.731Z,In store,False
notepad,2,29.75,Denver,F,59,riul@issuiw.bq,5,2017-02-24T19:17:51.731Z,In store,False
notepad,1,15.02,London,M,53,osi@wenowu.vu,4,2013-01-17T17:44:45.354Z,In store,True
notepad,4,24.0,London,M,53,osi@wenowu.vu,4,2013-01-17T17:44:45.354Z,In store,True
binder,5,10.74,London,M,53,osi@wenowu.vu,4,2013-01-17T17:44:45.354Z,In store,True
printer paper,3,28.57,London,M,53,osi@wenowu.vu,4,2013-01-17T17:44:45.354Z,In store,True
pens,4,39.66,London,M,53,osi@wenowu.vu,4,2013-01-17T17:44:45.354Z,In store,True
envelopes,3,5.59,London,M,53,osi@wenowu.vu,4,2013-01-17T17:44:45.354Z,In store,True
envelopes,9,7.32,London,M,53,osi@wenowu.vu,4,2013-01-17T17:44:45.354Z,In store,True
backpack,2,173.97,London,M,53,osi@wenowu.vu,4,2013-01-17T17:44:45.354Z,In store,True
notepad,3,23.89,London,M,53,osi@wenowu.vu,4,2013-01-17T17:44:45.354Z,In store,True
pens,1,13.32,Denver,F,63,wi@anupil.tr,5,2016-07-20T12:23:54.789Z,In store,False
notepad,4,15.41,Denver,F,63,wi@anupil.tr,5,2016-07-20T12:23:54.789Z,In store,False
binder,8,26.73,Denver,F,63,wi@anupil.tr,5,2016-07-20T12:23:54.789Z,In store,False
binder,6,27.75,Denver,F,63,wi@anupil.tr,5,2016-07-20T12:23:54.789Z,In store,False
printer paper,10,36.84,Denver,F,63,wi@anupil.tr,5,2016-07-20T12:23:54.789Z,In store,False
binder,7,22.82,Denver,F,44,ozukwak@dotetlit.bb,4,2015-05-25T06:42:30.172Z,In store,False
notepad,1,10.91,Denver,F,44,ozukwak@dotetlit.bb,4,2015-05-25T06:42:30.172Z,In store,False
backpack,2,112.49,Denver,F,44,ozukwak@dotetlit.bb,4,2015-05-25T06:42:30.172Z,In store,False
envelopes,8,9.45,Denver,F,44,ozukwak@dotetlit.bb,4,2015-05-25T06:42:30.172Z,In store,False
pens,4,12.73,Denver,F,44,ozukwak@dotetlit.bb,4,2015-05-25T06:42:30.172Z,In store,False
notepad,2,19.09,Denver,F,44,ozukwak@dotetlit.bb,4,2015-05-25T06:42:30.172Z,In store,False
binder,8,16.79,Denver,F,44,ozukwak@dotetlit.bb,4,2015-05-25T06:42:30.172Z,In store,False
laptop,2,1074.61,Denver,F,44,ozukwak@dotetlit.bb,4,2015-05-25T06:42:30.172Z,In store,False
printer paper,5,49.1,Denver,F,44,ozukwak@dotetlit.bb,4,2015-05-25T06:42:30.172Z,In store,False
envelopes,10,16.03,Denver,F,44,ozukwak@dotetlit.bb,4,2015-05-25T06:42:30.172Z,In store,False
binder,10,29.19,Seattle,F,48,ti@tegwudew.gd,4,2015-05-07T04:48:15.135Z,In store,False
envelopes,9,19.05,Seattle,F,48,ti@tegwudew.gd,4,2015-05-07T04:48:15.135Z,In store,False
pens,2,66.44,Seattle,F,48,ti@tegwudew.gd,4,2015-05-07T04:48:15.135Z,In store,False
backpack,2,180.54,Seattle,F,48,ti@tegwudew.gd,4,2015-05-07T04:48:15.135Z,In store,False
laptop,4,1115.85,Seattle,F,48,ti@tegwudew.gd,4,2015-05-07T04:48:15.135Z,In store,False
binder,8,21.37,Seattle,F,48,ti@tegwudew.gd,4,2015-05-07T04:48:15.135Z,In store,False
notepad,1,36.11,Seattle,F,48,ti@tegwudew.gd,4,2015-05-07T04:48:15.135Z,In store,False
notepad,5,22.25,Seattle,F,48,ti@tegwudew.gd,4,2015-05-07T04:48:15.135Z,In store,False
pens,4,44.73,Seattle,F,48,ti@tegwudew.gd,4,2015-05-07T04:48:15.135Z,In store,False
notepad,5,34.38,New York,F,59,kave@we.com,5,2017-08-02T23:52:19.398Z,In store,False
envelopes,6,5.0,New York,F,59,kave@we.com,5,2017-08-02T23:52:19.398Z,In store,False
binder,4,26.28,New York,F,59,kave@we.com,5,2017-08-02T23:52:19.398Z,In store,False
printer paper,6,35.29,Seattle,M,68,vozeztib@objibus.wf,4,2017-06-09T10:45:25.962Z,In store,False
notepad,2,39.91,Seattle,M,68,vozeztib@objibus.wf,4,2017-06-09T10:45:25.962Z,In store,False
backpack,3,194.26,Seattle,M,68,vozeztib@objibus.wf,4,2017-06-09T10:45:25.962Z,In store,False
